code,province,date,avg_temp,avg_relative_humidity
15000,Daejeon,2020-02-09,0.5,57.9
16000,Ulsan,2020-02-09,3.3,43.6
20000,Gyeonggi-do,2020-02-09,-0.9,76.1
30000,Gangwon-do,2020-02-09,2.6,46.8
40000,Chungcheongbuk-do,2020-02-09,-2,61.5
41000,Chungcheongnam-do,2020-02-09,-1.1,67.6
50000,Jeollabuk-do,2020-02-09,0.3,58.6
51000,Jeollanam-do,2020-02-09,3.5,47
60000,Gyeongsangbuk-do,2020-02-09,2.5,40.9
61000,Gyeongsangnam-do,2020-02-09,2.3,40
70000,Jeju-do,2020-02-09,6.6,57.4
10000,Seoul,2020-02-10,4,49.4
11000,Busan,2020-02-10,6.3,47.4
12000,Daegu,2020-02-10,5.5,46.8
13000,Gwangju,2020-02-10,5.6,56.8
14000,Incheon,2020-02-10,4.1,55.8
15000,Daejeon,2020-02-10,5.1,53.6
16000,Ulsan,2020-02-10,6.1,52.6
20000,Gyeonggi-do,2020-02-10,3.2,72.5
30000,Gangwon-do,2020-02-10,4.5,48.9
40000,Chungcheongbuk-do,2020-02-10,2.4,60.4
41000,Chungcheongnam-do,2020-02-10,3.2,62.3
50000,Jeollabuk-do,2020-02-10,5,53.6
51000,Jeollanam-do,2020-02-10,7.2,57.3
60000,Gyeongsangbuk-do,2020-02-10,3.5,56
61000,Gyeongsangnam-do,2020-02-10,4.2,56
70000,Jeju-do,2020-02-10,10.6,66.4
10000,Seoul,2020-02-11,6.8,37
11000,Busan,2020-02-11,9.7,59.6
12000,Daegu,2020-02-11,6.1,56.3
13000,Gwangju,2020-02-11,7.8,53.9
14000,Incheon,2020-02-11,7.2,43.5
15000,Daejeon,2020-02-11,6.6,47.5
16000,Ulsan,2020-02-11,8,70.3
20000,Gyeonggi-do,2020-02-11,5.9,64
30000,Gangwon-do,2020-02-11,8.1,43.6
40000,Chungcheongbuk-do,2020-02-11,3.8,56.9
41000,Chungcheongnam-do,2020-02-11,4.9,50
50000,Jeollabuk-do,2020-02-11,8.4,44.4
51000,Jeollanam-do,2020-02-11,9,63.3
60000,Gyeongsangbuk-do,2020-02-11,6,65.5
61000,Gyeongsangnam-do,2020-02-11,7,58
70000,Jeju-do,2020-02-11,11.2,57.9
10000,Seoul,2020-02-12,7.4,73.4
11000,Busan,2020-02-12,11.7,94.6
12000,Daegu,2020-02-12,8.1,90.5
13000,Gwangju,2020-02-12,9.9,96.5
14000,Incheon,2020-02-12,7.3,78.4
15000,Daejeon,2020-02-12,7.7,91.3
16000,Ulsan,2020-02-12,10.6,93.9
20000,Gyeonggi-do,2020-02-12,7.3,90.4
30000,Gangwon-do,2020-02-12,9.2,65.6
40000,Chungcheongbuk-do,2020-02-12,5.8,88.5
41000,Chungcheongnam-do,2020-02-12,6.6,90.9
50000,Jeollabuk-do,2020-02-12,9.5,87.1
51000,Jeollanam-do,2020-02-12,10.4,96
60000,Gyeongsangbuk-do,2020-02-12,8,89.4
61000,Gyeongsangnam-do,2020-02-12,9.9,90.4
70000,Jeju-do,2020-02-12,13.3,83.5
10000,Seoul,2020-02-13,6.5,84.8
11000,Busan,2020-02-13,11.4,81.3
12000,Daegu,2020-02-13,10.4,76
13000,Gwangju,2020-02-13,8.4,91.5
14000,Incheon,2020-02-13,5.8,88.6
15000,Daejeon,2020-02-13,7.4,91
16000,Ulsan,2020-02-13,12,74.4
20000,Gyeonggi-do,2020-02-13,5.9,98.9
30000,Gangwon-do,2020-02-13,11.5,60.4
40000,Chungcheongbuk-do,2020-02-13,7.6,84.1
41000,Chungcheongnam-do,2020-02-13,6.5,89.4
50000,Jeollabuk-do,2020-02-13,7.4,89
51000,Jeollanam-do,2020-02-13,10,85.5
60000,Gyeongsangbuk-do,2020-02-13,11.2,68
61000,Gyeongsangnam-do,2020-02-13,9.8,78.1
70000,Jeju-do,2020-02-13,12.3,74.6
10000,Seoul,2020-02-14,8.1,70.3
11000,Busan,2020-02-14,12.3,73.5
12000,Daegu,2020-02-14,10.7,63.4
13000,Gwangju,2020-02-14,11.3,60.6
14000,Incheon,2020-02-14,7.1,79.5
15000,Daejeon,2020-02-14,7.5,83.6
16000,Ulsan,2020-02-14,11.1,68.4
20000,Gyeonggi-do,2020-02-14,6.5,93.8
30000,Gangwon-do,2020-02-14,10.9,59.3
40000,Chungcheongbuk-do,2020-02-14,5,88
41000,Chungcheongnam-do,2020-02-14,7.7,79.5
50000,Jeollabuk-do,2020-02-14,8.9,76.6
51000,Jeollanam-do,2020-02-14,10.4,82.3
60000,Gyeongsangbuk-do,2020-02-14,9.6,72.3
61000,Gyeongsangnam-do,2020-02-14,10.5,66.8
70000,Jeju-do,2020-02-14,13.6,75.8
10000,Seoul,2020-02-15,9.8,63
11000,Busan,2020-02-15,12.8,75.4
12000,Daegu,2020-02-15,12,69.8
13000,Gwangju,2020-02-15,10.8,74.9
14000,Incheon,2020-02-15,8.1,77.4
15000,Daejeon,2020-02-15,9.9,78.8
16000,Ulsan,2020-02-15,11.9,83.3
20000,Gyeonggi-do,2020-02-15,8.7,85.1
30000,Gangwon-do,2020-02-15,10.6,75.9
40000,Chungcheongbuk-do,2020-02-15,8.5,75.3
41000,Chungcheongnam-do,2020-02-15,7.7,77
50000,Jeollabuk-do,2020-02-15,10.6,65.8
51000,Jeollanam-do,2020-02-15,12.1,75
60000,Gyeongsangbuk-do,2020-02-15,9.7,88.8
61000,Gyeongsangnam-do,2020-02-15,11.3,73
70000,Jeju-do,2020-02-15,16.2,75.8
10000,Seoul,2020-02-16,-1.4,81.1
11000,Busan,2020-02-16,7,65.5
12000,Daegu,2020-02-16,5,64.1
13000,Gwangju,2020-02-16,1.3,88.8
14000,Incheon,2020-02-16,-1.3,79.4
15000,Daejeon,2020-02-16,0.8,84
16000,Ulsan,2020-02-16,6.5,70.6
20000,Gyeonggi-do,2020-02-16,-1.1,97.8
30000,Gangwon-do,2020-02-16,3.1,66
40000,Chungcheongbuk-do,2020-02-16,0.1,86.1
41000,Chungcheongnam-do,2020-02-16,-0.5,82.6
50000,Jeollabuk-do,2020-02-16,0.9,84.5
51000,Jeollanam-do,2020-02-16,4.1,70.5
60000,Gyeongsangbuk-do,2020-02-16,4.5,69.1
61000,Gyeongsangnam-do,2020-02-16,5.2,61.3
70000,Jeju-do,2020-02-16,5.4,74.4
10000,Seoul,2020-02-17,-5.9,64.3
11000,Busan,2020-02-17,0.1,42.3
12000,Daegu,2020-02-17,-1.6,51.9
13000,Gwangju,2020-02-17,-2,85.5
14000,Incheon,2020-02-17,-5.4,64.4
15000,Daejeon,2020-02-17,-3.2,73
16000,Ulsan,2020-02-17,-0.3,48.6
20000,Gyeonggi-do,2020-02-17,-4.8,84.3
30000,Gangwon-do,2020-02-17,-2.1,46.9
40000,Chungcheongbuk-do,2020-02-17,-4.6,67.1
41000,Chungcheongnam-do,2020-02-17,-3.7,72.3
50000,Jeollabuk-do,2020-02-17,-3,84.5
51000,Jeollanam-do,2020-02-17,-0.6,65.6
60000,Gyeongsangbuk-do,2020-02-17,-1.8,48.9
61000,Gyeongsangnam-do,2020-02-17,-0.7,44.4
70000,Jeju-do,2020-02-17,2.6,71.6
10000,Seoul,2020-02-18,-4.1,44
11000,Busan,2020-02-18,1.2,36.8
12000,Daegu,2020-02-18,-0.2,44.8
13000,Gwangju,2020-02-18,0.5,60.4
14000,Incheon,2020-02-18,-3.4,48.6
15000,Daejeon,2020-02-18,-1.6,63.6
16000,Ulsan,2020-02-18,0.4,38.4
20000,Gyeonggi-do,2020-02-18,-3.6,68.9
30000,Gangwon-do,2020-02-18,0.6,39.3
40000,Chungcheongbuk-do,2020-02-18,-4.2,59.5
41000,Chungcheongnam-do,2020-02-18,-2.2,60.6
50000,Jeollabuk-do,2020-02-18,-1.3,61.4
51000,Jeollanam-do,2020-02-18,1.4,48.4
60000,Gyeongsangbuk-do,2020-02-18,-0.8,42.5
61000,Gyeongsangnam-do,2020-02-18,0,40.3
70000,Jeju-do,2020-02-18,4.9,57.9
10000,Seoul,2020-02-19,1,56.8
11000,Busan,2020-02-19,6.1,38.4
12000,Daegu,2020-02-19,4.7,43.8
13000,Gwangju,2020-02-19,3.7,66.9
14000,Incheon,2020-02-19,1.9,60.4
15000,Daejeon,2020-02-19,2.1,66.9
16000,Ulsan,2020-02-19,5.2,43.3
20000,Gyeonggi-do,2020-02-19,1.1,80
30000,Gangwon-do,2020-02-19,4.7,41.6
40000,Chungcheongbuk-do,2020-02-19,-0.6,68.1
41000,Chungcheongnam-do,2020-02-19,1.4,76.4
50000,Jeollabuk-do,2020-02-19,2.9,67.8
51000,Jeollanam-do,2020-02-19,5.2,50.1
60000,Gyeongsangbuk-do,2020-02-19,3.8,43.3
61000,Gyeongsangnam-do,2020-02-19,5,40.4
70000,Jeju-do,2020-02-19,6.6,58.6
10000,Seoul,2020-02-20,4.6,62.6
11000,Busan,2020-02-20,9.3,45.9
12000,Daegu,2020-02-20,6.1,53.3
13000,Gwangju,2020-02-20,7.6,62.6
14000,Incheon,2020-02-20,4.5,73.1
15000,Daejeon,2020-02-20,5.3,67.5
16000,Ulsan,2020-02-20,7.4,50.9
20000,Gyeonggi-do,2020-02-20,4.4,85.6
30000,Gangwon-do,2020-02-20,6.6,46.5
40000,Chungcheongbuk-do,2020-02-20,2.5,72.6
41000,Chungcheongnam-do,2020-02-20,4.3,80.8
50000,Jeollabuk-do,2020-02-20,5.9,69.9
51000,Jeollanam-do,2020-02-20,8.3,50.6
60000,Gyeongsangbuk-do,2020-02-20,5.8,54.8
61000,Gyeongsangnam-do,2020-02-20,7.1,46.9
70000,Jeju-do,2020-02-20,10,59.5
10000,Seoul,2020-02-21,6.7,66.3
11000,Busan,2020-02-21,11,63.3
12000,Daegu,2020-02-21,8.3,56.5
13000,Gwangju,2020-02-21,9.3,69.8
14000,Incheon,2020-02-21,6.6,73.4
15000,Daejeon,2020-02-21,7.3,71
16000,Ulsan,2020-02-21,9.6,65.9
20000,Gyeonggi-do,2020-02-21,6.5,88.5
30000,Gangwon-do,2020-02-21,8.8,42.8
40000,Chungcheongbuk-do,2020-02-21,4.8,72
41000,Chungcheongnam-do,2020-02-21,6.2,79
50000,Jeollabuk-do,2020-02-21,9.2,63.8
51000,Jeollanam-do,2020-02-21,9.7,67
60000,Gyeongsangbuk-do,2020-02-21,8.3,60.1
61000,Gyeongsangnam-do,2020-02-21,8.6,62.5
70000,Jeju-do,2020-02-21,12.4,56.9
10000,Seoul,2020-02-22,4,62
11000,Busan,2020-02-22,9.5,44
12000,Daegu,2020-02-22,8.2,46
13000,Gwangju,2020-02-22,7.2,62.4
14000,Incheon,2020-02-22,4,69.1
15000,Daejeon,2020-02-22,6.3,59.1
16000,Ulsan,2020-02-22,9.6,43.1
20000,Gyeonggi-do,2020-02-22,4.4,82.8
30000,Gangwon-do,2020-02-22,6.2,48.9
40000,Chungcheongbuk-do,2020-02-22,4.8,63.6
41000,Chungcheongnam-do,2020-02-22,5,62
50000,Jeollabuk-do,2020-02-22,6.1,65.1
51000,Jeollanam-do,2020-02-22,8.8,51.3
60000,Gyeongsangbuk-do,2020-02-22,7.9,44.3
61000,Gyeongsangnam-do,2020-02-22,8.5,41
70000,Jeju-do,2020-02-22,10.8,58.3
10000,Seoul,2020-02-23,2.5,48.6
11000,Busan,2020-02-23,6,40.5
12000,Daegu,2020-02-23,4.9,42.3
13000,Gwangju,2020-02-23,5,52.5
14000,Incheon,2020-02-23,3.2,55.3
15000,Daejeon,2020-02-23,3.7,52.3
16000,Ulsan,2020-02-23,5.6,38.5
20000,Gyeonggi-do,2020-02-23,2.2,76.5
30000,Gangwon-do,2020-02-23,6,32.8
40000,Chungcheongbuk-do,2020-02-23,1.3,55.6
41000,Chungcheongnam-do,2020-02-23,2,62.6
50000,Jeollabuk-do,2020-02-23,3.7,53
51000,Jeollanam-do,2020-02-23,5.8,53.3
60000,Gyeongsangbuk-do,2020-02-23,5.2,34.8
61000,Gyeongsangnam-do,2020-02-23,4.9,43.4
70000,Jeju-do,2020-02-23,7.8,55.9
10000,Seoul,2020-02-24,7,51.8
11000,Busan,2020-02-24,10.8,46.9
12000,Daegu,2020-02-24,8.1,40.3
13000,Gwangju,2020-02-24,8.3,65.8
14000,Incheon,2020-02-24,6.8,60.5
15000,Daejeon,2020-02-24,7.4,53.8
16000,Ulsan,2020-02-24,10.8,31.9
20000,Gyeonggi-do,2020-02-24,7,70.6
30000,Gangwon-do,2020-02-24,11.3,27.5
40000,Chungcheongbuk-do,2020-02-24,4.7,55.9
41000,Chungcheongnam-do,2020-02-24,6.1,73.3
50000,Jeollabuk-do,2020-02-24,8.8,49.6
51000,Jeollanam-do,2020-02-24,8.8,61.8
60000,Gyeongsangbuk-do,2020-02-24,9.3,37.6
61000,Gyeongsangnam-do,2020-02-24,8.4,54.8
70000,Jeju-do,2020-02-24,11.5,52.1
10000,Seoul,2020-02-25,6.7,73.5
11000,Busan,2020-02-25,9.7,94.3
12000,Daegu,2020-02-25,7,96.4
13000,Gwangju,2020-02-25,12.4,97
14000,Incheon,2020-02-25,7,77.5
15000,Daejeon,2020-02-25,7,93.1
16000,Ulsan,2020-02-25,7.9,96.4
20000,Gyeonggi-do,2020-02-25,6.8,92.8
30000,Gangwon-do,2020-02-25,6.5,82.5
40000,Chungcheongbuk-do,2020-02-25,6.1,81.9
41000,Chungcheongnam-do,2020-02-25,6.6,90.1
50000,Jeollabuk-do,2020-02-25,8.5,94.9
51000,Jeollanam-do,2020-02-25,10.8,98.4
60000,Gyeongsangbuk-do,2020-02-25,6.6,92
61000,Gyeongsangnam-do,2020-02-25,8.1,93.3
70000,Jeju-do,2020-02-25,16.6,79.8
10000,Seoul,2020-02-26,6.4,59.6
11000,Busan,2020-02-26,9.5,79.3
12000,Daegu,2020-02-26,8.3,82.8
13000,Gwangju,2020-02-26,8.8,83.4
14000,Incheon,2020-02-26,6,67
15000,Daejeon,2020-02-26,8,76.1
16000,Ulsan,2020-02-26,8.5,85
20000,Gyeonggi-do,2020-02-26,5.6,87.5
30000,Gangwon-do,2020-02-26,4,93.6
40000,Chungcheongbuk-do,2020-02-26,6.4,73.9
41000,Chungcheongnam-do,2020-02-26,5.4,74.5
50000,Jeollabuk-do,2020-02-26,8.1,75.5
51000,Jeollanam-do,2020-02-26,9.8,75
60000,Gyeongsangbuk-do,2020-02-26,6.1,89.5
61000,Gyeongsangnam-do,2020-02-26,9,75.5
70000,Jeju-do,2020-02-26,11.4,82
10000,Seoul,2020-02-27,6.1,54
11000,Busan,2020-02-27,6.8,66.4
12000,Daegu,2020-02-27,6.1,68
13000,Gwangju,2020-02-27,7.2,67.9
14000,Incheon,2020-02-27,5.2,65.6
15000,Daejeon,2020-02-27,6.9,66
16000,Ulsan,2020-02-27,5.5,68
20000,Gyeonggi-do,2020-02-27,5.5,80.4
30000,Gangwon-do,2020-02-27,3.9,81.1
40000,Chungcheongbuk-do,2020-02-27,5.5,60.9
41000,Chungcheongnam-do,2020-02-27,5.2,72.5
50000,Jeollabuk-do,2020-02-27,6.5,70
51000,Jeollanam-do,2020-02-27,7.7,69.5
60000,Gyeongsangbuk-do,2020-02-27,3.9,77.3
61000,Gyeongsangnam-do,2020-02-27,5.9,66.3
70000,Jeju-do,2020-02-27,10,63.8
10000,Seoul,2020-02-28,4.5,79.4
11000,Busan,2020-02-28,6.9,70
12000,Daegu,2020-02-28,4.5,90
13000,Gwangju,2020-02-28,6.9,80.6
14000,Incheon,2020-02-28,4.3,85
15000,Daejeon,2020-02-28,5.1,86.5
16000,Ulsan,2020-02-28,4.7,89.8
20000,Gyeonggi-do,2020-02-28,4.6,95
30000,Gangwon-do,2020-02-28,6.6,66.4
40000,Chungcheongbuk-do,2020-02-28,2.9,89.1
41000,Chungcheongnam-do,2020-02-28,4.7,93.1
50000,Jeollabuk-do,2020-02-28,6,78.9
51000,Jeollanam-do,2020-02-28,6.9,78.1
60000,Gyeongsangbuk-do,2020-02-28,3.9,81.6
61000,Gyeongsangnam-do,2020-02-28,5.1,76.8
70000,Jeju-do,2020-02-28,10.4,75.4
10000,Seoul,2020-02-29,7.7,68.6
11000,Busan,2020-02-29,9.5,72.9
12000,Daegu,2020-02-29,6.3,88.6
13000,Gwangju,2020-02-29,9.3,74.9
14000,Incheon,2020-02-29,6.2,81.3
15000,Daejeon,2020-02-29,7.4,82
16000,Ulsan,2020-02-29,7.5,83.9
20000,Gyeonggi-do,2020-02-29,7,91.8
30000,Gangwon-do,2020-02-29,7.4,67.4
40000,Chungcheongbuk-do,2020-02-29,6.2,80.9
41000,Chungcheongnam-do,2020-02-29,6.7,81.9
50000,Jeollabuk-do,2020-02-29,7.7,74.4
51000,Jeollanam-do,2020-02-29,8.6,75.3
60000,Gyeongsangbuk-do,2020-02-29,7.4,77.1
61000,Gyeongsangnam-do,2020-02-29,6.3,78.3
70000,Jeju-do,2020-02-29,11.6,94
10000,Seoul,2020-03-01,5.8,71.8
11000,Busan,2020-03-01,10.8,67.3
12000,Daegu,2020-03-01,9.4,78.5
13000,Gwangju,2020-03-01,6.9,82.5
14000,Incheon,2020-03-01,5.1,84.1
15000,Daejeon,2020-03-01,6.3,81.8
16000,Ulsan,2020-03-01,9.4,77
20000,Gyeonggi-do,2020-03-01,4.8,95.1
30000,Gangwon-do,2020-03-01,8,72.4
40000,Chungcheongbuk-do,2020-03-01,5.9,78.8
41000,Chungcheongnam-do,2020-03-01,4.7,81.5
50000,Jeollabuk-do,2020-03-01,5.6,81
51000,Jeollanam-do,2020-03-01,10.1,69.6
60000,Gyeongsangbuk-do,2020-03-01,8.3,78.8
61000,Gyeongsangnam-do,2020-03-01,8.9,71.4
70000,Jeju-do,2020-03-01,11.2,86.1
10000,Seoul,2020-03-02,3.4,55.3
11000,Busan,2020-03-02,8.5,50.9
12000,Daegu,2020-03-02,7.1,57
13000,Gwangju,2020-03-02,6,52.4
14000,Incheon,2020-03-02,3.1,58.8
15000,Daejeon,2020-03-02,5.3,55.8
16000,Ulsan,2020-03-02,7.3,57.6
20000,Gyeonggi-do,2020-03-02,3.1,76.5
30000,Gangwon-do,2020-03-02,5.9,61.8
40000,Chungcheongbuk-do,2020-03-02,4.2,61.3
41000,Chungcheongnam-do,2020-03-02,3.4,60.8
50000,Jeollabuk-do,2020-03-02,4.9,60.1
51000,Jeollanam-do,2020-03-02,8,47.9
60000,Gyeongsangbuk-do,2020-03-02,6.1,63.6
61000,Gyeongsangnam-do,2020-03-02,7.7,43.8
70000,Jeju-do,2020-03-02,8,61.9
10000,Seoul,2020-03-03,4.8,57
11000,Busan,2020-03-03,8.7,63.9
